Country,Year,Speech_Paragraph,Paragraph_ID
RUS,2019,The founding fathers of the United Nations saw its chief task as one of uniting. Let us show ourselves worthy of their legacy and their memory.,RUS_2019_27
RUS,2020,"Mr. President, Mr. Secretary-General, colleagues, ladies and gentlemen, This year, the international community celebrates two, without exaggeration, historic anniversaries: the 75th anniversary of the end of the Second World War and establishment of the United Nations.",RUS_2020_01
RUS,2020,"The importance of these two forever interlinked events cannot be overemphasized. In 1945, Nazism was defeated, the ideology of aggression and hatred was crushed, and the experience and spirit of alliance, as well as the awareness of the huge price that had been paid for peace and our common Victory, helped construct the post-war world order. It was built on the ultimate foundation of the UN Charter that remains the main source of international law to this day.",RUS_2020_02
RUS,2020,"I am convinced that this anniversary makes it incumbent upon all of us to recall the timeless principles of inter-State communication enshrined in the UN Charter and formulated by the founding fathers of our universal Organization in the clearest and most unambiguous terms. These principles include the equality of sovereign States, non-interference with their domestic affairs, the right of peoples to determine their own future, non-use of force or the threat of force, and political settlement of disputes.",RUS_2020_03
RUS,2020,"Looking back at the past decades, one can say that despite all difficulties of the Cold War period, major geopolitical shifts and all the intricacies of today’s global politics, the UN has been ably fulfilling its mission of protecting peace, promoting sustainable development of the peoples and continents and providing assistance in mitigating local crises.",RUS_2020_04
RUS,2020,"This enormous potential and expertise of the UN is relevant and serves as a solid basis for moving ahead. After all, just like any other international organization or regional entity, the UN should not grow stiff, but evolve in accordance with the dynamics of the 21st century and consistently adapt to the realia of the modern world that is indeed becoming more complicated, multipolar and multidimensional.",RUS_2020_05
RUS,2020,"The current changes certainly have an effect on the principal UN body, the Security Council, as well as on the debate concerning the approaches to its reform. Our logic is that the Security Council should be more inclusive of the interests of all countries, as well as the diversity of their positions, base its work on the principle of the broadest possible consensus among States and, at the same time, continue to serve as the cornerstone of global governance, which cannot be achieved unless the permanent members of the Security Council retain their veto power.",RUS_2020_06
RUS,2020,"Such a right pertaining to the five nuclear powers, the victors of the Second World War, remains indicative of the actual military and political balance to this day. Most importantly, it is an essential and unique instrument that helps prevent unilateral actions that may result in a direct military confrontation between major States, and provides an opportunity to seek compromise or at least avoid solutions that would be completely unacceptable to others and act within the framework of international law, rather than a vague, gray area of arbitrariness and illegitimacy.",RUS_2020_07
RUS,2020,"As diplomatic practice shows, this instrument actually works, unlike the infamous pre-war League of Nations with its endless discussions, declarations without mechanisms for real action and with States and peoples in need not having the right to assistance and protection.",RUS_2020_08
RUS,2020,"Forgetting the lessons of history is short-sighted and extremely irresponsible, just like the politicized attempts to arbitrarily interpret the causes, course and outcomes of the Second World War and twist the decisions of the conferences of the Allies and the Nuremberg Tribunal that are based on speculation instead of facts.",RUS_2020_09
RUS,2020,"It is not just vile and offending the memory of the fighters against Nazism. It is a direct and devastating blow to the very foundation of the post-war world order, which is particularly dangerous in view of the global stability facing serious challenges, the arms control system breaking down, regional conflicts continuing unabated, and threats posed by terrorism, organized crime and drug trafficking intensifying.",RUS_2020_10
RUS,2020,"We are also experiencing a whole new challenge of the coronavirus pandemic. This disease has directly affected millions of people and claimed the most important thing: the lives of hundreds of thousands of people. Quarantines, border closures, numerous serious troubles to citizens of almost all States constitute the present-day realia. It has been especially difficult for elderly people who, due to the necessary restrictions, have not been able to hug their loved ones, children and grandchildren for weeks or even months.",RUS_2020_11
RUS,2020,"Experts are yet to fully assess the scale of the social and economic shock caused by the pandemic and all its long-term consequences. However, it is already evident that it will take a really, really long time to restore the global economy. Furthermore, even the proven anti-crisis measures will not always work. We will need new innovative solutions.",RUS_2020_12
RUS,2020,"The only way to elaborate such solutions is to work together, which is the most important task for both the UN and G20 States, as well as other leading inter State organizations and integration associations that are also going through tough times due to the pandemic impact and need fundamentally new horizons and scope of development.",RUS_2020_13
RUS,2020,"This very idea of a qualitative integrative growth, the “integration of integrations”, is the one behind Russia’s initiative to form a Greater Eurasian Partnership involving all Asian and European countries without exception. It is purely pragmatic and increasingly relevant.",RUS_2020_14
RUS,2020,"Besides, I would like to draw attention once again to Russia’s proposal to create so-called “green corridors” free from trade wars and sanctions, primarily for essential goods, food, medicine and personal protective equipment needed to fight the pandemic.",RUS_2020_15
RUS,2020,"In general, freeing the world trade from barriers, bans, restrictions and illegitimate sanctions would be of great help in revitalizing global growth and reducing unemployment. According to experts, total or partial reduction in global employment in the second quarter of this year equals to the loss of 400 million jobs, and we have to do our utmost to prevent this unemployment from growing long-term and ensure that people return to work and can support their families instead of finding themselves imprisoned by poverty with no prospects in life.",RUS_2020_16
RUS,2020,"This is indeed a most acute global social problem, so the politics has a mission now to pave the way for trade, joint projects and fair competition, rather than tie the hands of business and discourage business initiative.",RUS_2020_17
RUS,2020,"The pandemic has also pinpointed a series of ethical, technological and humanitarian matters. For instance, advanced digital technologies helped quickly reorganize education, trade and services, as well as set up distant learning and online courses for people of different ages. Artificial intelligence has assisted doctors in making more accurate and timely diagnoses and finding the best treatment.",RUS_2020_18
RUS,2020,"However, just like any other innovation, digital technologies tend to spread uncontrollably and, just like conventional weapons, can fall into the hands of various radicals and extremists not only in the regional conflict zones, but also in quite prosperous countries, thus engendering enormous risks.",RUS_2020_19
RUS,2020,"In this regard, matters related to cybersecurity and the use of advanced digital technology also deserve a most serious deliberation within the UN. It is important to hear and appreciate the concerns of people over the protection of their rights, such as the right to privacy, property and security, in the new era.",RUS_2020_20
RUS,2020,"We must learn to use new technologies for the benefit of humankind, seek for a right balance between encouraging the development of artificial intelligence and justifiable restrictions to limit it, and work together towards a consensus in the field of regulation that would avert potential threats in terms of both military and technological security, as well as traditions, law, and morals of human communication.",RUS_2020_21
RUS,2020,"I would like to point out that during the pandemic, doctors, volunteers and citizens of various countries have been showing us examples of mutual assistance and support, and such solidarity defies borders. Many countries have also been helping each other selflessly and open-heartedly. However, there have been cases showing the deficit of humanity and, if you will, kindness in the relations at the official interstate level.",RUS_2020_22
RUS,2020,"We believe that the UN prestige could strengthen and enhance the role of the humanitarian or human component in multilateral and bilateral relations, namely in people-to-people and youth exchanges, cultural ties, social and educational programs, as well as cooperation in sports, science, technology, environment and health protection.",RUS_2020_23
RUS,2020,"As to healthcare, just like in economy, we now need to remove, as many as possible, obstacles to partner relations. Our country has been actively contributing to global and regional counter-COVID-19 efforts, providing assistance to most affected states both bilaterally and within multilateral formats.",RUS_2020_24
RUS,2020,"In doing so, we first of all take into account the central coordinating role of the World Health Organization, which is part of the UN system. We believe it essential to qualitatively strengthen the WHO capability. This work has already begun, and Russia is genuinely motivated to engage in it.",RUS_2020_25
RUS,2020,"Building on the scientific, industrial and clinical experience of its doctors Russia has promptly developed a range of test systems and medicines to detect and treat the coronavirus, as well as registered the world’s first vaccine, “Sputnik-V.”",RUS_2020_26
RUS,2020,"I would like to reiterate that we are completely open to partner relations and willing to cooperate. In this context, we are proposing to hold an online high-level conference shortly for countries interested in cooperation in the development of anti- coronavirus vaccines.",RUS_2020_27
RUS,2020,"We are ready to share experience and continue cooperating with all States and international entities, including in supplying the Russian vaccine which has proved reliable, safe, and effective, to other countries. Russia is sure that all capacities of the global pharmaceutical industry need to be employed so as to provide a free access to vaccination for the population of all states in the foreseeable future.",RUS_2020_28
RUS,2020,"A dangerous virus can affect anyone. The coronavirus has struck the staff of the United Nations, its headquarters and regional structures just like everyone else. Russia is ready to provide the UN with all the necessary qualified assistance; in particular, we are offering to provide our vaccine, free of charge, for the voluntary vaccination of the staff of the UN and its offices. We have received requests from our UN colleagues in this respect, and we will respond to those.",RUS_2020_29
RUS,2020,There are other critical items on today’s agenda. The issues of both environmental protection and climate change should remain the focus of joint efforts.,RUS_2020_30
RUS,2020,"The specialized multilateral UN conventions, treaties and protocols have proved fully relevant. We are calling on all states to comply with them in good faith, particularly in working to achieve the objectives of the Paris Agreement.",RUS_2020_31
RUS,2020,"Dear colleagues! I would like to underline again, that Russia will make every effort to contribute to peaceful political and diplomatic resolution of regional crises and conflicts, as well as to ensuring strategic stability.",RUS_2020_32
RUS,2020,"For all the disputes and differences, at times misunderstanding and even distrust on the part of some colleagues, we will consistently advance constructive, uniting initiatives, first of all in arms control and strengthening the treaty regimes existing in this area. This includes the prohibition of chemical, biological and toxin weapons.",RUS_2020_33
RUS,2020,"The issue of primary importance that should and must be promptly dealt with is, of course, the extension of the Russia-US Strategic Arms Reduction Treaty, which will expire shortly, i.e. in February 2021. We are engaged in negotiations with our US partners on the matter.",RUS_2020_34
RUS,2020,"We also expect that mutual restraint would be exercised with regard to deploying new missile systems. I would like to add that as early as last year, Russia declared a moratorium on deploying ground-launched medium and short-range missiles in Europe and other regions as long as the United States of America refrains from such actions. Unfortunately, we have not received any reaction to our proposal from either our US partners or their allies.",RUS_2020_35
RUS,2020,"I believe that such reciprocal steps on specific issues would provide a sound basis for launching a serious, profound dialogue on the entire range of factors affecting strategic stability. It would aim at achieving comprehensive arrangements, shaping a solid foundation for the international security architecture that would build on prior experience in this field and in line with both the existing and future politico-military and technological realia.",RUS_2020_36
RUS,2020,"In particular, Russia is putting forward an initiative to sign a binding agreement between all the leading space powers that would provide for the prohibition of the placement of weapons in outer space, threat or use of force against outer space objects.",RUS_2020_37
RUS,2020,"We are well aware of the fact that security issues as well as other problems discussed by this jubilee UN General Assembly call for consolidated efforts on the basis of values that unite us, our shared memory of the lessons of history, and the spirit of alliance which guided the anti-Hitler coalition participants who found it possible to raise above differences and ideological preferences for the sake of Victory and peace for all nations on the Earth.",RUS_2020_38
RUS,2020,"In the current challenging environment, it is important for all countries to show political will, wisdom and foresight. The permanent members of the UN Security Council — those powers that, for 75 years now, have been bearing particular responsibility for international peace and security, the preservation of the foundations of international law — should take the lead here.",RUS_2020_39
RUS,2020,"Fully realizing this responsibility, Russia has suggested convening a G5 summit. It would aim at reaffirming the key principles of behavior in international affairs, elaborating ways to effectively address today’s most burning issues. It is encouraging that our partners have supported the initiative. We expect to hold such summit — in person — as soon as epidemiological situation makes it possible.",RUS_2020_40
RUS,2020,"I would like to reiterate that in an interrelated, interdependent world, amid the whirlpool of international developments, we need to work together drawing on the principles and norms of international law enshrined in the UN Charter. This is the only way for us to carry out the paramount mission of our Organization and provide a decent life for the present and future generations.",RUS_2020_41
RUS,2020,I wish all the peoples of our planet peace and well-being.,RUS_2020_42
RUS,2020,Thank you.,RUS_2020_43
RUS,2021,"I am glad to have this opportunity to speak from the rostrum of the General Assembly. The fact that we have once again gathered in this Hall symbolizes our collective readiness to resume our normal communication, which had been suspended since the onset of the coronavirus disease (COVID-19) pandemic.",RUS_2021_01
RUS,2021,"Essentially, we have no other option since broad cooperation at the United Nations is particularly relevant now when the number of problems on the international agenda is increasing. The range of cross- border threats is also expanding. Numerous regional hotbeds of tension have a substantial destabilizing potential. The “might is right” approach is increasingly being used instead of the “right is might” approach. Instead of international law, increasingly there is no consensus among the leading Powers on the principles of the world order.",RUS_2021_02
RUS,2021,"For Russia, it is obvious that threats and challenges can be countered effectively only through concerted efforts made in strict compliance with the universally recognized norms of international law, above all the purposes and principles of the Charter of the United Nations. This global Organization should play a central coordinating role in world politics in order to fully unlock its potential for universal multilateralism and legitimacy.",RUS_2021_03
RUS,2021,"Recently, we have witnessed persistent attempts to diminish the role of the United Nations in resolving the key problems of today, to marginalize it or to transform it into a malleable tool for promoting someone’s selfish interests. Such attempts are clearly evident in the concept of a so-called “rules-based order” that the West persistently introduces into political discourse in opposition to international law.",RUS_2021_04
RUS,2021,"Naturally, no one can be opposed to rules as such. After all, that is exactly what the Charter of the United Nations is — a set of rules. Those rules, however, were approved by all the countries of the world. Similarly, any new norms governing international interaction must be agreed in universal forums, above all in this one. On the other hand, when rules are established behind closed doors, circumventing this universal Organization, they cannot be fully legitimate.",RUS_2021_05
RUS,2021,"By shifting the discussion on key issues to formats that suit it best, the West wants to exclude from global decision-making processes those who have independent and different points of view. Following the same logic, Germany and France recently announced the creation of the Alliance for Multilateralism; but what kind of structure could be more multilateral than the United Nations? Berlin and Paris, however, have decided that at the United Nations there are many conservatives that hinder the efforts of the vanguard. They have proclaimed the European Union (EU) to be the epitome of effective multilateralism, and all others are supposed to emulate it.",RUS_2021_06
RUS,2021,"There is a recent example: the United States Administration has come up with the idea of convening a Summit for Democracy. It goes without saying that Washington will choose the participants by itself, thereby hijacking the right to decide to what degree a country meets the standards of democracy. Essentially, that initiative is in the spirit of the Cold War, as it declares a new ideological crusade against all dissenters. It should be noted that the initiative is being implemented against the background of President Biden’s words that the United States does not seek a world divided into opposing blocs. The fact is that the Summit for Democracy will be a step towards dividing the global community into “us” and “them”.",RUS_2021_07
RUS,2021,"It is also telling that, while it declares the primacy of democracy in its relations with all its partners, Washington is concerned only with the domestic situation in relevant countries. When it comes to establishing democracy in international relations, the United States and its allies quickly lose any interest in the discussion, because no one dares to encroach on the authority of NATO and the EU. Those are the rules.",RUS_2021_08
RUS,2021,"President Biden recently announced the rejection of military methods used, as he put it, to remake other countries. We expect the United States to go one step further and reject not only the use of force but also any other methods of imposing their development model on others.",RUS_2021_09
RUS,2021,"The rules-based order is founded on double standards. When it serves the West’s interests, peoples’ right to self-determination is absolute. For example, the artificially created entity of Kosovo, which was earlier forcefully seized from a European country, Serbia, was recognized as an independent State in violation of Security Council resolutions and without any referendums.",RUS_2021_10
RUS,2021,"It does not bother anyone that the Malvinas are 12,000 kilometres away from Great Britain and that Paris and London still control their former colonies, despite the relevant United Nations and International Court of Justice decisions, and have no intention of giving them their freedom.",RUS_2021_11
RUS,2021,"On the other hand, when the right to self- determination runs counter to the West’s geopolitical interests, as it did when the people of Crimea expressed their free will in the 2014 referendum on the peninsula’s reunification with Russia, the West forgets all about that right and introduces illegitimate sanctions against its exercise. The reason is simple — the Crimean people were trying to break free from the ultra-radicals who were behind the coup in Ukraine supported by the West. That means that since the good guys came to power in Kyiv, they are, according to the Western rules, to be protected and exonerated.",RUS_2021_12
RUS,2021,"Applying the concept of a “rules-based order” in the same way, the United States preserves the obsolete trade embargo against Cuba and strives to impose its will on the people of Venezuela and Nicaragua — in flagrant violation of the Charter-based principle of non-interference in the internal affairs of sovereign States. The use of unilateral restrictive measures undermines the prerogatives of the Security Council and runs counter to the Secretary-General’s call to suspend such measures at least for the duration of the pandemic.",RUS_2021_13
RUS,2021,Efforts by a number of countries to rewrite the history of the Second World War are also intended to weaken the United Nations-centric world order. EU and NATO member States refuse to support the General Assembly resolution on the inadmissibility of the glorification of Nazism and reject proposals to condemn the practice of destroying monuments to those who liberated Europe from the “brown plague”.,RUS_2021_14
RUS,2021,"Instilling a rules-based order rather than ensuring unconditional compliance with international law is fraught with the risk of a dangerous relapse into a policy based on blocs and the creation of dividing lines, this time between a group of Western countries and the rest of the world. However, recent events have shown that arbitrary rules can be applied within the Western bloc as well if one of its members becomes too independent.",RUS_2021_15
RUS,2021,"At least, many world media have picked up the unfolding story of submarines being supplied to Australia in the context of the talk of Europe’s strategic autonomy, which has intensified since the hasty withdrawal of the United States from Afghanistan. The chaos that accompanied that withdrawal is a further demonstration of the rules on which the West intends to build its world order.",RUS_2021_16
RUS,2021,"We are convinced that it is time to draw lessons from the dangerous repercussions of the policy of undermining the United Nations-centric architecture, which was created in the aftermath of the Second World War and has repeatedly proven itself to be a reliable bulwark against disastrous eventualities. In the face of global challenges, the world needs unity rather than a new divide. Russia strongly advocates that we reject any confrontation and stereotypes and join efforts to solve the key tasks of development and humankind’s survival.",RUS_2021_17
RUS,2021,"We have the instruments to ensure that. Above all, the United Nations and the Security Council should be adapted to the reality of a polycentric world order by enlarging the Council and providing increased representation for Asia, Africa and Latin America. The permanent members of the Security Council, in accordance with the Charter of the United Nations, bear a special responsibility to the Organization and must encourage genuine collective action.",RUS_2021_18
RUS,2021,"President Putin has proposed to convene a summit of the five permanent members of the Security Council to hold a frank discussion on global stability issues. There are also great expectations for the prospect of a Russian-American dialogue on the future of arms control, the start of which was agreed at a Russia- United States summit held in Geneva.",RUS_2021_19
RUS,2021,"Where there is goodwill, finding a mutually acceptable solution is very realistic. The world was encouraged when the new United States Administration agreed to our proposal to extend the New Strategic Arms Reduction Treaty without any preconditions. It was very significant that the joint statement of the Russian and American Presidents reaffirmed the commitment to the principle that nuclear war has no winners and such a war must never be fought.",RUS_2021_20
RUS,2021,"A responsible approach is also needed in other spheres of strategic stability. After Washington’s withdrawal from the Treaty between the United States of America and the Union of Soviet Socialist Republics on the Elimination of Their Intermediate-Range and Shorter-Range Missiles, Russia made a unilateral commitment not to deploy intermediate- or shorter- range conventional or nuclear missiles in regions where there are no similar United States-made weapons. We continue to await the response of NATO members to our proposal to proclaim a similar moratorium, reinforced — and I emphasize this — with mutual verification measures.",RUS_2021_21
RUS,2021,We also recognize the new challenge and threat of States that intend to militarize the Internet and unleash a cyberarms race. Russia advocates the adoption of a United Nations agreement on ways to ensure international information security. The process should not be based on anyone’s special rules but rather on universal agreements that allow for the consideration of all concerns in a transparent and fact-based manner. That is the aim of our initiative to elaborate standard norms for responsible State behaviour in the use of information and communications technologies and to prepare a universal convention on combating cybercrime.,RUS_2021_22
RUS,2021,"In addition to digital space, some countries view outer space as an arena for confrontation. We see that as a dangerous trend and propose to prohibit the placement of weapons and the threat or use of force in outer space. The relevant Russian-Chinese draft treaty remains before the Conference on Disarmament.",RUS_2021_23
RUS,2021,"Russia consistently puts forward initiatives on other issues requiring concerted action. Today, 20 years after the atrocious terrorist acts in New York, President Putin’s call to form a broad counter-terrorism coalition on the basis of international law and without double standards is more relevant than ever. We await a response to the Russian initiative to elaborate a convention on the suppression of acts of chemical and biological terrorism.",RUS_2021_24
RUS,2021,"We can make progress in resolving regional conflicts only by acting on the basis of international law and involving all stakeholders and addressing their concerns. In Afghanistan, Syria, Libya, Yemen and other hotspots, all external actors have to show an understanding of the cultural and civilizational specifics of society, reject the politicization of humanitarian aid and assist in the creation of broadly representative bodies of authority that involve all the major ethnic, religious and political authorities of the relevant countries.",RUS_2021_25
RUS,2021,"Guided by such an approach, Russia has constructively engaged in the promotion of an Afghan settlement via the extended troika and the Moscow format and helped to stabilize the situation in Syria in the framework of the Astana process. Russia has also been working with all Libyan parties in order to implement political reforms.",RUS_2021_26
RUS,2021,"The processes under way in the Middle East should not sideline the task of reaching a sustainable Israeli-Palestinian settlement, within the universally recognized international legal framework, providing for the creation of an independent and viable Palestinian State coexisting in peace with Israel. We advocate the resumption of direct negotiations between the Israelis and the Palestinians and galvanizing the role of the Quartet of international mediators, in coordination with the League of Arab States.",RUS_2021_27
RUS,2021,"Russia continues to contribute to the normalization of relations between Iran and its Arab neighbours. Together with our partners, we seek a resumption of the full implementation of the Joint Comprehensive Plan of Action as soon as possible. A holistic approach is required to settle the situation of the Iran nuclear programme if we are to sustainably stabilize the entire region. That is the objective of the updated Russian concept of collective security in the Persian Gulf, which was recently circulated in a Security Council and General Assembly document (see A/75/999-S/2021/740).",RUS_2021_28
RUS,2021,"In the context of seeking ways to overcome regional crises, we are ready to share Russia’s unique experience of the peaceful coexistence of different civilizations, religions and cultures. We expect the World Conference on Intercultural and Interfaith Dialogue, to be held from 16 to 18 May 2022 in Saint Petersburg, to produce substantial, practical results. The Conference enjoys the support of the Secretary-General and the leadership of the Inter-Parliamentary Union.",RUS_2021_29
RUS,2021,"Today the humanitarian, socioeconomic and environmental dimensions of the work of the United Nations are increasingly significant. It is essential to avoid the temptation to turn them into yet another arena for geopolitical games and unfair competition. The COVID-19 pandemic is our common enemy. We support the mutual recognition of vaccines that have been approved by national oversight bodies in order to promptly lift restrictions on international travel.",RUS_2021_30
RUS,2021,It is vitally important that we not cease efforts to implement the 2030 Agenda for Sustainable Development. We hope that the decisions adopted at the recent United Nations Food Systems Summit will promote the achievement of the Sustainable Development Goals.,RUS_2021_31
RUS,2021,"We advocate strengthening the central role of the United Nations in building an agenda for environmental protection on the basis of equality and respect for each other’s interests, including by giving due consideration to socioeconomic realities. Otherwise, it will be difficult to mobilize all States towards reaching global climate goals.",RUS_2021_32
RUS,2021,"We should fine-tune the work of all mechanisms that can impact the efficiency of global governance to search for a balance of interests and fully leverage inclusive associations such as the Group of 20, which brings together both old and the new dynamically developing global centres, such as the BRICS countries — Brazil, Russia, India, China and South Africa — as well as other like-minded countries.",RUS_2021_33
RUS,2021,"It was with great interest that we heard of the global development initiative proposed by the President of China, Xi Jinping. It resonates with our own approach.",RUS_2021_34
RUS,2021,"Russia, together with its partners and allies, supports strengthening a mutually reinforcing network of alliances by developing integrative processes within the Commonwealth of Independent States, the Eurasian Economic Union, the Collective Security Treaty Organization and the Shanghai Cooperation Organization. President Vladimir Putin’s initiative to create a greater Eurasian partnership that would also engage the Association of Southeast Asian Nations, the key actor defining the norms of behaviour in the Asia- Pacific region, is also positive.",RUS_2021_35
RUS,2021,"In general, the regional dimension of the world’s development plays an increasingly defining role. Much will depend on whether we succeed in redirecting the growing rivalry among regions onto a constructive track. Which is more important — Europe or Asia? The Indian Ocean or the Pacific Ocean? Will a Latin American Union on the model of the European Union be established? Why make Africa an arena for confrontation?",RUS_2021_36
RUS,2021,"Chapter VIII of the Charter of the United Nations is dedicated to relations with regional organizations. On that basis, the Secretary-General brings such organizations together every year to host an exchange of opinions on issues of global politics. We believe it would be very useful to take the next step in that format and use it to draft some proposals on how to harmonize regional aspirations in order to enable the most effective global response to the challenges of our time.",RUS_2021_37
RUS,2021,"We are all in the same boat. It is in our shared interests to make sure that the boat stays safely afloat on the waves of global politics. We are all different, but that must not prevent us from working for the benefit of our nations and all of humankind. It is the only way that we may be able to fulfil the honourable mission of the United Nations — to save this generation and succeeding generations from the scourges of war, hunger and disease and to build a more peaceful, stable and democratic future for all.",RUS_2021_38
RUS,2021,"In conclusion, let me propose a hash tag — #UNCharterIsOurRules.",RUS_2021_39
RUS,2022,"We are meeting at a difficult and dramatic moment. Crises are growing, and the international security situation is deteriorating rapidly. Instead of honest dialogue and compromise, what we have is disinformation, coarse statements and provocations. The West’s policy is undermining trust in international institutions as bodies designed to reconcile different interests, and in international law as a guarantee of fairness and of the protection of the weak against arbitrary acts. We are witnessing negative trends in a concentrated fashion at the United Nations, which arose from the rubble of German fascism and Japanese militarism and was established to promote friendly relations and prevent conflicts among its members.",RUS_2022_01
RUS,2022,"Issues relating to the future world order are being decided today, as any unbiased observer can clearly see. The question is whether that world order will have a single hegemon that forces everyone else to live by its infamous rules, benefiting it alone, or whether we will have a democratic and fair world, free from blackmail and intimidation of anyone deemed undesirable, a world without neo-Nazism and neocolonialism. Russia is resolute in choosing the latter option, and together with our allies, partners and like-minded countries, we call for working to make it a reality. The unipolar model of global development serving the interests of the one per cent, who for centuries fuelled its excessive consumption at the expense of the resources of Asia, Africa and Latin America, is receding into the past. Today, with the emergence of sovereign States that are ready to defend their national interests, an equal, socially oriented and sustainable multipolar architecture is taking shape. However, Washington, and the Western ruling elites that have fully submitted to its rule, view those objective geopolitical processes as a threat to their dominance.",RUS_2022_02
RUS,2022,"The United States and its allies want to stop the march of history. Having at some point declared victory in the Cold War, Washington elevated itself almost to the level of God’s messenger on Earth, free of constraints and with a sacred right to act with impunity wherever and however it wants. Any State could be declared its next target, especially if it has somehow displeased the self-proclaimed masters of the universe. We all remember the wars of aggression that were unleashed far from American shores and on far-fetched pretexts in Yugoslavia, Iraq and Libya, claiming the lives of hundreds of thousands of peaceful civilians. Were the West’s legitimate interests really at stake in even one of those countries? Were there bans there on English or other languages of NATO’s member States, or on the Western media or culture? Were Anglo-Saxons declared subhuman and heavy weapons used against them? What became of the United States’ adventurism in the Middle East? Has it improved the human rights situation or the rule of law? Has it stabilized the socioeconomic situation or improved people’s welfare? Name one country where life has changed for the better as a result of Washington’s interference by force.",RUS_2022_03
RUS,2022,"In its attempts to revive a unipolar model under the banner of a rules-based order, the West has established dividing lines everywhere based on the notion of confrontation between blocs and the spirit of “either you are with us or against us”. There is no third option or possibility for compromise. In a continuation of its irrational policy of expanding NATO eastward and bringing NATO’s military infrastructure close to the borders of Russia, the United States now wants to subjugate Asia. At the NATO summit in June in Madrid, the self-proclaimed defensive alliance declared the security of the Euro-Atlantic and Indo-Pacific regions indivisible. Closed frameworks are being created under the banner of Indo-Pacific strategies that undermine the entire open and inclusive regional architecture that the Association of Southeast Asian Nations has built over decades. On top of that, it is playing with fire regarding Taiwan, going so far as to promise it military support.",RUS_2022_04
RUS,2022,"The notorious Monroe Doctrine is clearly becoming global in scope. Washington is trying to make the entire world its own backyard. Its tool for coercing those who disagree is illegal unilateral sanctions, which for many years now have been used in violation of the Charter of the United Nations as an instrument of political blackmail. The cynicism of that practice is obvious, since the restrictions affect civilians, preventing their access to basic goods, including medicines, vaccines and food. One such egregious example is the United States’ blockade of Cuba, which has gone on for more than 60 years, and whose lifting an overwhelming majority of the General Assembly has been demanding urgently for decades. The Secretary-General, whose duties include facilitating the implementation of the General Assembly resolutions, should of course give that issue special attention.",RUS_2022_05
RUS,2022,"The Secretary-General also has a special role to play in mobilizing the efforts to overcome the food and energy crises that have resulted from the uncontrolled printing of money in the United States and the European Union (EU) during the pandemic, as well as the EU’s irresponsible and unprofessional actions in the hydrocarbon fuel markets. Defying elementary common sense, Washington and Brussels have compounded the situation by declaring an economic war against Russia, and the result has been higher prices globally for food, fertilizer, oil and gas. We welcomed the Secretary-General’s efforts to help broker the Istanbul agreements of 22 July, but those agreements have to be implemented. So far, most of the ships carrying Ukrainian grain have not been directed to the poorest countries, and the financial and logistical obstacles to Russia’s exports of grain and fertilizer imposed by the United States and the EU have not been completely removed. We have pointing out for weeks that 300,000 tonnes of fertilizer are being held up in European ports and have proposed shipping them free of charge to the African countries that need them, but the European Union has not responded.",RUS_2022_06
RUS,2022,"Official Russophobia in the West has taken on unprecedented and grotesque dimensions, with some unhesitatingly declaring their intention not just to defeat Russia militarily but to destroy and dismember it — in other words, to wipe off the world map a geopolitical entity that has become too independent. How have Russia’s actions over the past decades actually encroached on its opponents’ interests? Could it be that they cannot forgive the fact that Russia’s position made the military and strategic detente of the 1980s and ’90s possible? Or is it that we voluntarily dissolved the Warsaw Treaty Organization, thereby depriving NATO of its raison d’etre? Or that contrary to positions in London and Paris, we supported German reunification unconditionally? Or withdrew our armed forces from Europe, Asia and Latin America, and recognized the independence of the former Soviet republics? Or believed Western leaders’ promises that they would not expand NATO eastward by an inch, and when the process started, we agreed to basically legitimize it by signing a Founding Act between Russia and NATO? Did we perhaps encroach on the West’s interests when we warned that bringing its military infrastructure closer to our borders was unacceptable?",RUS_2022_07
RUS,2022,"Western arrogance and American exceptionalism became especially destructive after the end of the Cold War. As long ago as 1991, Paul Wolfowitz, then the United States Deputy Secretary of Defense, in a conversation with NATO Supreme Allied Commander Europe Wesley Clark, acknowledged openly that “[wjith the end of the Cold War, we can now use our military with impunity.... And we’ve got five, maybe ten, years to clean up these old Soviet surrogate regimes like Iraq and Syria before the next superpower emerges to challenge us.”",RUS_2022_08
RUS,2022,"I am sure that one day we will learn from someone’s memoirs how the United States built its policy on Ukraine, but Washington’s plans are already obvious even now.",RUS_2022_09
